week,sku,channel,units,revenue,discount_pct
2026-W06,VER-HL-RED-36,ecom,3,990.0,0.0
2026-W07,VER-HL-RED-36,store,3,990.0,0.0
2026-W07,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W08,VER-HL-RED-36,store,4,1320.0,0.0
2026-W08,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W09,VER-HL-RED-36,store,4,1320.0,0.0
2026-W09,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W10,VER-HL-RED-36,store,3,990.0,0.0
2026-W10,VER-HL-RED-36,ecom,3,990.0,0.0
2026-W11,VER-HL-RED-36,store,3,990.0,0.0
2026-W11,VER-HL-RED-36,ecom,3,990.0,0.0
2026-W12,VER-HL-RED-36,store,4,1320.0,0.0
2026-W12,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W13,VER-HL-RED-36,store,4,1320.0,0.0
2026-W13,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W14,VER-HL-RED-36,store,4,1320.0,0.0
2026-W14,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W15,VER-HL-RED-36,store,3,990.0,0.0
2026-W15,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W16,VER-HL-RED-36,store,3,990.0,0.0
2026-W16,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W17,VER-HL-RED-36,store,3,990.0,0.0
2026-W17,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W18,VER-HL-RED-36,store,3,990.0,0.0
2026-W18,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W19,VER-HL-RED-36,store,3,990.0,0.0
2026-W19,VER-HL-RED-36,ecom,3,990.0,0.0
2026-W20,VER-HL-RED-36,store,3,990.0,0.0
2026-W20,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W21,VER-HL-RED-36,store,3,891.0,0.1
2026-W21,VER-HL-RED-36,ecom,3,891.0,0.1
2026-W22,VER-HL-RED-36,store,4,1188.0,0.1
2026-W22,VER-HL-RED-36,ecom,2,594.0,0.1
2026-W23,VER-HL-RED-36,store,4,1188.0,0.1
2026-W23,VER-HL-RED-36,ecom,2,594.0,0.1
2026-W24,VER-HL-RED-36,store,4,1188.0,0.1
2026-W24,VER-HL-RED-36,ecom,3,891.0,0.1
2026-W25,VER-HL-RED-36,store,4,1188.0,0.1
2026-W25,VER-HL-RED-36,ecom,3,891.0,0.1
2026-W26,VER-HL-RED-36,store,4,1188.0,0.1
2026-W26,VER-HL-RED-36,ecom,2,594.0,0.1
2026-W27,VER-HL-RED-36,store,3,990.0,0.0
2026-W27,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W28,VER-HL-RED-36,store,4,1320.0,0.0
2026-W28,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W29,VER-HL-RED-36,store,4,1320.0,0.0
2026-W29,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W30,VER-HL-RED-36,store,3,990.0,0.0
2026-W30,VER-HL-RED-36,ecom,3,990.0,0.0
2026-W31,VER-HL-RED-36,store,4,1320.0,0.0
2026-W31,VER-HL-RED-36,ecom,2,660.0,0.0
2026-W06,VER-HL-RED-37,store,4,1320.0,0.0
2026-W06,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W07,VER-HL-RED-37,store,4,1320.0,0.0
2026-W07,VER-HL-RED-37,ecom,2,660.0,0.0
2026-W08,VER-HL-RED-37,store,4,1320.0,0.0
2026-W08,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W09,VER-HL-RED-37,store,4,1320.0,0.0
2026-W09,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W10,VER-HL-RED-37,store,4,1320.0,0.0
2026-W10,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W11,VER-HL-RED-37,store,4,1320.0,0.0
2026-W11,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W12,VER-HL-RED-37,store,4,1320.0,0.0
2026-W12,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W13,VER-HL-RED-37,store,4,1320.0,0.0
2026-W13,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W14,VER-HL-RED-37,store,4,1320.0,0.0
2026-W14,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W15,VER-HL-RED-37,store,3,990.0,0.0
2026-W15,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W16,VER-HL-RED-37,store,4,1320.0,0.0
2026-W16,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W17,VER-HL-RED-37,store,4,1320.0,0.0
2026-W17,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W18,VER-HL-RED-37,store,4,1320.0,0.0
2026-W18,VER-HL-RED-37,ecom,2,660.0,0.0
2026-W19,VER-HL-RED-37,store,3,990.0,0.0
2026-W19,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W20,VER-HL-RED-37,store,4,1320.0,0.0
2026-W20,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W21,VER-HL-RED-37,store,4,1188.0,0.1
2026-W21,VER-HL-RED-37,ecom,4,1188.0,0.1
2026-W22,VER-HL-RED-37,store,4,1188.0,0.1
2026-W22,VER-HL-RED-37,ecom,3,891.0,0.1
2026-W23,VER-HL-RED-37,store,5,1485.0,0.1
2026-W23,VER-HL-RED-37,ecom,3,891.0,0.1
2026-W24,VER-HL-RED-37,store,5,1485.0,0.1
2026-W24,VER-HL-RED-37,ecom,3,891.0,0.1
2026-W25,VER-HL-RED-37,store,4,1188.0,0.1
2026-W25,VER-HL-RED-37,ecom,3,891.0,0.1
2026-W26,VER-HL-RED-37,store,5,1485.0,0.1
2026-W26,VER-HL-RED-37,ecom,3,891.0,0.1
2026-W27,VER-HL-RED-37,store,4,1320.0,0.0
2026-W27,VER-HL-RED-37,ecom,2,660.0,0.0
2026-W28,VER-HL-RED-37,store,4,1320.0,0.0
2026-W28,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W29,VER-HL-RED-37,store,4,1320.0,0.0
2026-W29,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W30,VER-HL-RED-37,store,4,1320.0,0.0
2026-W30,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W31,VER-HL-RED-37,store,3,990.0,0.0
2026-W31,VER-HL-RED-37,ecom,3,990.0,0.0
2026-W06,VER-HL-RED-38,store,3,990.0,0.0
2026-W06,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W07,VER-HL-RED-38,store,3,990.0,0.0
2026-W07,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W08,VER-HL-RED-38,store,3,990.0,0.0
2026-W08,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W09,VER-HL-RED-38,store,4,1320.0,0.0
2026-W09,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W10,VER-HL-RED-38,store,3,990.0,0.0
2026-W10,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W11,VER-HL-RED-38,store,3,990.0,0.0
2026-W11,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W12,VER-HL-RED-38,store,4,1320.0,0.0
2026-W12,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W13,VER-HL-RED-38,store,3,990.0,0.0
2026-W13,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W14,VER-HL-RED-38,store,3,990.0,0.0
2026-W14,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W15,VER-HL-RED-38,store,3,990.0,0.0
2026-W15,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W16,VER-HL-RED-38,store,3,990.0,0.0
2026-W16,VER-HL-RED-38,ecom,3,990.0,0.0
2026-W17,VER-HL-RED-38,store,3,990.0,0.0
2026-W17,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W18,VER-HL-RED-38,store,3,990.0,0.0
2026-W18,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W19,VER-HL-RED-38,store,3,990.0,0.0
2026-W19,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W20,VER-HL-RED-38,store,3,990.0,0.0
2026-W20,VER-HL-RED-38,ecom,3,990.0,0.0
2026-W21,VER-HL-RED-38,store,4,1188.0,0.1
2026-W21,VER-HL-RED-38,ecom,2,594.0,0.1
2026-W22,VER-HL-RED-38,store,3,891.0,0.1
2026-W22,VER-HL-RED-38,ecom,2,594.0,0.1
2026-W23,VER-HL-RED-38,store,3,891.0,0.1
2026-W23,VER-HL-RED-38,ecom,2,594.0,0.1
2026-W24,VER-HL-RED-38,store,4,1188.0,0.1
2026-W24,VER-HL-RED-38,ecom,2,594.0,0.1
2026-W25,VER-HL-RED-38,store,3,891.0,0.1
2026-W25,VER-HL-RED-38,ecom,3,891.0,0.1
2026-W26,VER-HL-RED-38,store,3,891.0,0.1
2026-W26,VER-HL-RED-38,ecom,2,594.0,0.1
2026-W27,VER-HL-RED-38,store,3,990.0,0.0
2026-W27,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W28,VER-HL-RED-38,store,3,990.0,0.0
2026-W28,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W29,VER-HL-RED-38,store,3,990.0,0.0
2026-W29,VER-HL-RED-38,ecom,3,990.0,0.0
2026-W30,VER-HL-RED-38,store,3,990.0,0.0
2026-W30,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W31,VER-HL-RED-38,store,3,990.0,0.0
2026-W31,VER-HL-RED-38,ecom,2,660.0,0.0
2026-W06,VER-HL-RED-39,store,2,660.0,0.0
2026-W06,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W07,VER-HL-RED-39,store,2,660.0,0.0
2026-W07,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W08,VER-HL-RED-39,store,2,660.0,0.0
2026-W08,VER-HL-RED-39,ecom,2,660.0,0.0
2026-W09,VER-HL-RED-39,store,2,660.0,0.0
2026-W09,VER-HL-RED-39,ecom,2,660.0,0.0
2026-W10,VER-HL-RED-39,store,2,660.0,0.0
2026-W10,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W11,VER-HL-RED-39,store,2,660.0,0.0
2026-W11,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W12,VER-HL-RED-39,store,2,660.0,0.0
2026-W12,VER-HL-RED-39,ecom,2,660.0,0.0
2026-W13,VER-HL-RED-39,store,2,660.0,0.0
2026-W13,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W14,VER-HL-RED-39,store,2,660.0,0.0
2026-W14,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W15,VER-HL-RED-39,store,2,660.0,0.0
2026-W15,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W16,VER-HL-RED-39,store,2,660.0,0.0
2026-W16,VER-HL-RED-39,ecom,2,660.0,0.0
2026-W17,VER-HL-RED-39,store,2,660.0,0.0
2026-W17,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W18,VER-HL-RED-39,store,2,660.0,0.0
2026-W18,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W19,VER-HL-RED-39,store,2,660.0,0.0
2026-W19,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W20,VER-HL-RED-39,store,2,660.0,0.0
2026-W20,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W21,VER-HL-RED-39,store,2,594.0,0.1
2026-W21,VER-HL-RED-39,ecom,1,297.0,0.1
2026-W22,VER-HL-RED-39,store,2,594.0,0.1
2026-W22,VER-HL-RED-39,ecom,2,594.0,0.1
2026-W23,VER-HL-RED-39,store,2,594.0,0.1
2026-W23,VER-HL-RED-39,ecom,1,297.0,0.1
2026-W24,VER-HL-RED-39,store,2,594.0,0.1
2026-W24,VER-HL-RED-39,ecom,2,594.0,0.1
2026-W25,VER-HL-RED-39,store,2,594.0,0.1
2026-W25,VER-HL-RED-39,ecom,2,594.0,0.1
2026-W26,VER-HL-RED-39,store,2,594.0,0.1
2026-W26,VER-HL-RED-39,ecom,2,594.0,0.1
2026-W27,VER-HL-RED-39,store,2,660.0,0.0
2026-W27,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W28,VER-HL-RED-39,store,2,660.0,0.0
2026-W28,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W29,VER-HL-RED-39,store,2,660.0,0.0
2026-W29,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W30,VER-HL-RED-39,store,2,660.0,0.0
2026-W30,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W31,VER-HL-RED-39,store,2,660.0,0.0
2026-W31,VER-HL-RED-39,ecom,1,330.0,0.0
2026-W06,VER-HL-RED-40,store,1,330.0,0.0
2026-W06,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W07,VER-HL-RED-40,store,1,330.0,0.0
2026-W07,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W08,VER-HL-RED-40,store,1,330.0,0.0
2026-W08,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W09,VER-HL-RED-40,store,1,330.0,0.0
2026-W09,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W10,VER-HL-RED-40,store,1,330.0,0.0
2026-W10,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W11,VER-HL-RED-40,store,1,330.0,0.0
2026-W11,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W12,VER-HL-RED-40,store,1,330.0,0.0
2026-W12,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W13,VER-HL-RED-40,store,1,330.0,0.0
2026-W13,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W14,VER-HL-RED-40,store,1,330.0,0.0
2026-W14,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W15,VER-HL-RED-40,store,1,330.0,0.0
2026-W15,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W16,VER-HL-RED-40,store,1,330.0,0.0
2026-W16,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W17,VER-HL-RED-40,store,1,330.0,0.0
2026-W17,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W18,VER-HL-RED-40,store,1,330.0,0.0
2026-W18,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W19,VER-HL-RED-40,store,1,330.0,0.0
2026-W19,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W20,VER-HL-RED-40,store,1,330.0,0.0
2026-W20,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W21,VER-HL-RED-40,store,1,297.0,0.1
2026-W21,VER-HL-RED-40,ecom,1,297.0,0.1
2026-W22,VER-HL-RED-40,store,1,297.0,0.1
2026-W22,VER-HL-RED-40,ecom,1,297.0,0.1
2026-W23,VER-HL-RED-40,store,1,297.0,0.1
2026-W23,VER-HL-RED-40,ecom,1,297.0,0.1
2026-W24,VER-HL-RED-40,store,1,297.0,0.1
2026-W24,VER-HL-RED-40,ecom,1,297.0,0.1
2026-W25,VER-HL-RED-40,store,1,297.0,0.1
2026-W25,VER-HL-RED-40,ecom,1,297.0,0.1
2026-W26,VER-HL-RED-40,store,1,297.0,0.1
2026-W26,VER-HL-RED-40,ecom,1,297.0,0.1
2026-W27,VER-HL-RED-40,store,1,330.0,0.0
2026-W27,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W28,VER-HL-RED-40,store,1,330.0,0.0
2026-W28,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W29,VER-HL-RED-40,store,1,330.0,0.0
2026-W29,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W30,VER-HL-RED-40,store,1,330.0,0.0
2026-W30,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W31,VER-HL-RED-40,store,1,330.0,0.0
2026-W31,VER-HL-RED-40,ecom,1,330.0,0.0
2026-W06,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W06,CLE-SD-TAN-35,ecom,4,840.0,0.0
2026-W07,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W07,CLE-SD-TAN-35,ecom,3,630.0,0.0
2026-W08,CLE-SD-TAN-35,store,4,840.0,0.0
2026-W08,CLE-SD-TAN-35,ecom,4,840.0,0.0
2026-W09,CLE-SD-TAN-35,store,6,1260.0,0.0
2026-W09,CLE-SD-TAN-35,ecom,4,840.0,0.0
2026-W10,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W10,CLE-SD-TAN-35,ecom,3,630.0,0.0
2026-W11,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W11,CLE-SD-TAN-35,ecom,3,630.0,0.0
2026-W12,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W12,CLE-SD-TAN-35,ecom,4,840.0,0.0
2026-W13,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W13,CLE-SD-TAN-35,ecom,3,630.0,0.0
2026-W14,CLE-SD-TAN-35,store,4,840.0,0.0
2026-W14,CLE-SD-TAN-35,ecom,3,630.0,0.0
2026-W15,CLE-SD-TAN-35,store,4,840.0,0.0
2026-W15,CLE-SD-TAN-35,ecom,4,840.0,0.0
2026-W16,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W16,CLE-SD-TAN-35,ecom,3,630.0,0.0
2026-W17,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W17,CLE-SD-TAN-35,ecom,4,840.0,0.0
2026-W18,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W18,CLE-SD-TAN-35,ecom,4,840.0,0.0
2026-W19,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W19,CLE-SD-TAN-35,ecom,3,630.0,0.0
2026-W20,CLE-SD-TAN-35,store,4,840.0,0.0
2026-W20,CLE-SD-TAN-35,ecom,4,840.0,0.0
2026-W21,CLE-SD-TAN-35,store,5,945.0,0.1
2026-W21,CLE-SD-TAN-35,ecom,4,756.0,0.1
2026-W22,CLE-SD-TAN-35,store,4,756.0,0.1
2026-W22,CLE-SD-TAN-35,ecom,4,756.0,0.1
2026-W23,CLE-SD-TAN-35,store,6,1134.0,0.1
2026-W23,CLE-SD-TAN-35,ecom,4,756.0,0.1
2026-W24,CLE-SD-TAN-35,store,5,945.0,0.1
2026-W24,CLE-SD-TAN-35,ecom,4,756.0,0.1
2026-W25,CLE-SD-TAN-35,store,5,945.0,0.1
2026-W25,CLE-SD-TAN-35,ecom,4,756.0,0.1
2026-W26,CLE-SD-TAN-35,store,6,1134.0,0.1
2026-W26,CLE-SD-TAN-35,ecom,4,756.0,0.1
2026-W27,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W27,CLE-SD-TAN-35,ecom,3,630.0,0.0
2026-W28,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W28,CLE-SD-TAN-35,ecom,4,840.0,0.0
2026-W29,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W29,CLE-SD-TAN-35,ecom,3,630.0,0.0
2026-W30,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W30,CLE-SD-TAN-35,ecom,3,630.0,0.0
2026-W31,CLE-SD-TAN-35,store,5,1050.0,0.0
2026-W31,CLE-SD-TAN-35,ecom,3,630.0,0.0
2026-W06,CLE-SD-TAN-36,store,10,2100.0,0.0
2026-W06,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W07,CLE-SD-TAN-36,store,11,2310.0,0.0
2026-W07,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W08,CLE-SD-TAN-36,store,11,2310.0,0.0
2026-W08,CLE-SD-TAN-36,ecom,8,1680.0,0.0
2026-W09,CLE-SD-TAN-36,store,11,2310.0,0.0
2026-W09,CLE-SD-TAN-36,ecom,8,1680.0,0.0
2026-W10,CLE-SD-TAN-36,store,9,1890.0,0.0
2026-W10,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W11,CLE-SD-TAN-36,store,9,1890.0,0.0
2026-W11,CLE-SD-TAN-36,ecom,6,1260.0,0.0
2026-W12,CLE-SD-TAN-36,store,9,1890.0,0.0
2026-W12,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W13,CLE-SD-TAN-36,store,11,2310.0,0.0
2026-W13,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W14,CLE-SD-TAN-36,store,10,2100.0,0.0
2026-W14,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W15,CLE-SD-TAN-36,store,8,1680.0,0.0
2026-W15,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W16,CLE-SD-TAN-36,store,10,2100.0,0.0
2026-W16,CLE-SD-TAN-36,ecom,8,1680.0,0.0
2026-W17,CLE-SD-TAN-36,store,10,2100.0,0.0
2026-W17,CLE-SD-TAN-36,ecom,6,1260.0,0.0
2026-W18,CLE-SD-TAN-36,store,10,2100.0,0.0
2026-W18,CLE-SD-TAN-36,ecom,8,1680.0,0.0
2026-W19,CLE-SD-TAN-36,store,10,2100.0,0.0
2026-W19,CLE-SD-TAN-36,ecom,8,1680.0,0.0
2026-W20,CLE-SD-TAN-36,store,9,1890.0,0.0
2026-W20,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W21,CLE-SD-TAN-36,store,12,2268.0,0.1
2026-W21,CLE-SD-TAN-36,ecom,9,1701.0,0.1
2026-W22,CLE-SD-TAN-36,store,10,1890.0,0.1
2026-W22,CLE-SD-TAN-36,ecom,7,1323.0,0.1
2026-W23,CLE-SD-TAN-36,store,11,2079.0,0.1
2026-W23,CLE-SD-TAN-36,ecom,8,1512.0,0.1
2026-W24,CLE-SD-TAN-36,store,11,2079.0,0.1
2026-W24,CLE-SD-TAN-36,ecom,9,1701.0,0.1
2026-W25,CLE-SD-TAN-36,store,11,2079.0,0.1
2026-W25,CLE-SD-TAN-36,ecom,8,1512.0,0.1
2026-W26,CLE-SD-TAN-36,store,11,2079.0,0.1
2026-W26,CLE-SD-TAN-36,ecom,8,1512.0,0.1
2026-W27,CLE-SD-TAN-36,store,9,1890.0,0.0
2026-W27,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W28,CLE-SD-TAN-36,store,9,1890.0,0.0
2026-W28,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W29,CLE-SD-TAN-36,store,10,2100.0,0.0
2026-W29,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W30,CLE-SD-TAN-36,store,9,1890.0,0.0
2026-W30,CLE-SD-TAN-36,ecom,6,1260.0,0.0
2026-W31,CLE-SD-TAN-36,store,10,2100.0,0.0
2026-W31,CLE-SD-TAN-36,ecom,7,1470.0,0.0
2026-W06,CLE-SD-TAN-37,store,11,2310.0,0.0
2026-W06,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W07,CLE-SD-TAN-37,store,9,1890.0,0.0
2026-W07,CLE-SD-TAN-37,ecom,7,1470.0,0.0
2026-W08,CLE-SD-TAN-37,store,10,2100.0,0.0
2026-W08,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W09,CLE-SD-TAN-37,store,13,2730.0,0.0
2026-W09,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W10,CLE-SD-TAN-37,store,10,2100.0,0.0
2026-W10,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W11,CLE-SD-TAN-37,store,11,2310.0,0.0
2026-W11,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W12,CLE-SD-TAN-37,store,10,2100.0,0.0
2026-W12,CLE-SD-TAN-37,ecom,7,1470.0,0.0
2026-W13,CLE-SD-TAN-37,store,11,2310.0,0.0
2026-W13,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W14,CLE-SD-TAN-37,store,11,2310.0,0.0
2026-W14,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W15,CLE-SD-TAN-37,store,10,2100.0,0.0
2026-W15,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W16,CLE-SD-TAN-37,store,11,2310.0,0.0
2026-W16,CLE-SD-TAN-37,ecom,7,1470.0,0.0
2026-W17,CLE-SD-TAN-37,store,11,2310.0,0.0
2026-W17,CLE-SD-TAN-37,ecom,7,1470.0,0.0
2026-W18,CLE-SD-TAN-37,store,10,2100.0,0.0
2026-W18,CLE-SD-TAN-37,ecom,7,1470.0,0.0
2026-W19,CLE-SD-TAN-37,store,10,2100.0,0.0
2026-W19,CLE-SD-TAN-37,ecom,7,1470.0,0.0
2026-W20,CLE-SD-TAN-37,store,10,2100.0,0.0
2026-W20,CLE-SD-TAN-37,ecom,7,1470.0,0.0
2026-W21,CLE-SD-TAN-37,store,13,2457.0,0.1
2026-W21,CLE-SD-TAN-37,ecom,8,1512.0,0.1
2026-W22,CLE-SD-TAN-37,store,13,2457.0,0.1
2026-W22,CLE-SD-TAN-37,ecom,9,1701.0,0.1
2026-W23,CLE-SD-TAN-37,store,11,2079.0,0.1
2026-W23,CLE-SD-TAN-37,ecom,7,1323.0,0.1
2026-W24,CLE-SD-TAN-37,store,12,2268.0,0.1
2026-W24,CLE-SD-TAN-37,ecom,9,1701.0,0.1
2026-W25,CLE-SD-TAN-37,store,12,2268.0,0.1
2026-W25,CLE-SD-TAN-37,ecom,8,1512.0,0.1
2026-W26,CLE-SD-TAN-37,store,11,2079.0,0.1
2026-W26,CLE-SD-TAN-37,ecom,7,1323.0,0.1
2026-W27,CLE-SD-TAN-37,store,11,2310.0,0.0
2026-W27,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W28,CLE-SD-TAN-37,store,12,2520.0,0.0
2026-W28,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W29,CLE-SD-TAN-37,store,10,2100.0,0.0
2026-W29,CLE-SD-TAN-37,ecom,7,1470.0,0.0
2026-W30,CLE-SD-TAN-37,store,10,2100.0,0.0
2026-W30,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W31,CLE-SD-TAN-37,store,11,2310.0,0.0
2026-W31,CLE-SD-TAN-37,ecom,8,1680.0,0.0
2026-W06,CLE-SD-TAN-38,store,8,1680.0,0.0
2026-W06,CLE-SD-TAN-38,ecom,5,1050.0,0.0
2026-W07,CLE-SD-TAN-38,store,7,1470.0,0.0
2026-W07,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W08,CLE-SD-TAN-38,store,8,1680.0,0.0
2026-W08,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W09,CLE-SD-TAN-38,store,10,2100.0,0.0
2026-W09,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W10,CLE-SD-TAN-38,store,9,1890.0,0.0
2026-W10,CLE-SD-TAN-38,ecom,5,1050.0,0.0
2026-W11,CLE-SD-TAN-38,store,8,1680.0,0.0
2026-W11,CLE-SD-TAN-38,ecom,5,1050.0,0.0
2026-W12,CLE-SD-TAN-38,store,9,1890.0,0.0
2026-W12,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W13,CLE-SD-TAN-38,store,8,1680.0,0.0
2026-W13,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W14,CLE-SD-TAN-38,store,8,1680.0,0.0
2026-W14,CLE-SD-TAN-38,ecom,5,1050.0,0.0
2026-W15,CLE-SD-TAN-38,store,7,1470.0,0.0
2026-W15,CLE-SD-TAN-38,ecom,5,1050.0,0.0
2026-W16,CLE-SD-TAN-38,store,8,1680.0,0.0
2026-W16,CLE-SD-TAN-38,ecom,5,1050.0,0.0
2026-W17,CLE-SD-TAN-38,store,9,1890.0,0.0
2026-W17,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W18,CLE-SD-TAN-38,store,8,1680.0,0.0
2026-W18,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W19,CLE-SD-TAN-38,store,7,1470.0,0.0
2026-W19,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W20,CLE-SD-TAN-38,store,9,1890.0,0.0
2026-W20,CLE-SD-TAN-38,ecom,6,1260.0,0.0
2026-W21,CLE-SD-TAN-38,store,10,1890.0,0.1
